Temperature,Humidity,Precipitation (%),UV Index,Pressure,hour_of_day,day_of_week,month,Condition,Target_Condition
33.13,80.79,24.95,4.08,1000.9,14,6,5,Cloudy,Sunny
31.73,75.96,10.77,0.0,1016.34,1,5,6,Cloudy,Cloudy
17.71,71.96,19.69,0.0,1012.24,4,6,11,Cloudy,Rainy
8.66,73.52,31.99,1.19,985.46,11,6,12,Rainy,Cloudy
0.15,94.88,38.33,0.29,990.04,17,5,12,Rainy,Rainy
44.24,42.87,18.57,0.0,1008.96,3,0,5,Sunny,Sunny
14.49,96.97,60.24,0.35,980.21,7,5,3,Rainy,Rainy
9.17,93.89,83.78,0.73,985.34,11,2,12,Rainy,Rainy
34.24,66.71,53.61,1.77,1002.96,9,3,7,Cloudy,Rainy
25.08,95.16,61.11,0.0,974.13,6,3,7,Rainy,Sunny
5.06,97.27,52.55,0.75,1001.77,16,3,10,Rainy,Sunny
9.15,78.81,60.65,1.45,975.33,16,3,9,Rainy,Rainy
29.46,55.62,30.81,2.66,1012.27,19,6,9,Sunny,Sunny
12.43,94.09,54.85,0.29,977.46,19,5,8,Rainy,Rainy
16.51,94.43,87.27,0.17,1006.32,7,5,3,Rainy,Rainy
38.95,18.43,1.32,2.04,1010.35,7,3,3,Sunny,Sunny
41.78,70.08,34.98,0.0,1008.36,2,3,8,Sunny,Sunny
23.57,86.08,67.61,0.0,1022.62,6,5,12,Cloudy,Cloudy
30.47,77.51,39.12,1.31,1008.34,19,3,5,Cloudy,Rainy
50.0,42.67,28.98,5.77,1017.47,11,2,6,Sunny,Sunny
28.44,84.82,71.8,2.13,1010.38,9,2,2,Cloudy,Cloudy
10.08,95.81,75.81,0.39,987.92,19,4,8,Rainy,Sunny
26.92,50.01,0.01,6.78,1004.31,16,6,10,Sunny,Sunny
28.5,79.58,64.82,2.68,995.16,15,3,7,Cloudy,Sunny
39.17,41.83,28.09,6.36,1018.21,13,4,8,Sunny,Sunny
30.15,50.58,40.18,0.0,1009.68,6,2,11,Sunny,Rainy
29.39,19.83,12.46,7.35,1017.95,12,0,11,Sunny,Sunny
42.7,43.38,28.43,6.34,1022.8,14,5,6,Sunny,Sunny
4.6,96.8,48.74,0.2,1005.56,13,6,12,Rainy,Sunny
36.89,84.34,70.62,0.78,1021.06,7,0,6,Cloudy,Cloudy
17.11,66.03,62.69,0.0,975.52,22,3,8,Rainy,Sunny
11.29,87.73,92.91,1.75,1006.79,14,2,3,Rainy,Rainy
9.23,87.22,98.45,1.27,987.11,11,3,11,Rainy,Rainy
17.9,66.48,39.22,0.0,1006.94,23,3,9,Cloudy,Cloudy
29.21,27.69,4.41,6.03,1014.09,10,0,12,Sunny,Sunny
28.56,60.03,13.72,9.91,1015.65,13,6,1,Sunny,Rainy
15.3,69.04,73.68,0.0,973.66,0,0,5,Rainy,Cloudy
47.47,22.86,12.13,0.0,1013.68,6,1,5,Sunny,Sunny
13.9,94.91,41.2,1.47,1003.18,16,2,4,Rainy,Cloudy
38.96,22.25,21.28,6.14,1023.64,9,2,2,Sunny,Rainy
8.64,79.84,90.58,0.0,979.24,21,2,3,Rainy,Rainy
8.88,97.46,68.04,0.0,974.83,6,2,12,Rainy,Rainy
26.34,59.84,63.12,1.74,1021.4,18,1,5,Cloudy,Cloudy
11.38,81.21,28.44,0.0,1018.15,23,2,2,Cloudy,Sunny
24.84,50.34,48.67,1.96,1006.38,18,5,4,Cloudy,Cloudy
30.03,63.18,29.32,0.0,1026.7,1,5,1,Sunny,Sunny
34.87,46.62,30.18,4.19,1005.53,8,2,2,Sunny,Rainy
26.4,78.11,53.87,0.0,1006.28,6,4,9,Cloudy,Rainy
22.13,69.18,96.68,0.64,1011.32,9,6,9,Rainy,Rainy
17.75,82.35,81.48,1.36,1002.38,10,1,3,Rainy,Rainy
45.84,60.02,31.02,9.72,1004.21,12,1,7,Sunny,Cloudy
26.86,77.34,37.27,3.53,995.54,9,6,9,Cloudy,Cloudy
23.1,69.24,85.24,0.0,1006.32,5,2,8,Rainy,Rainy
19.51,80.18,57.21,4.54,1017.9,16,0,3,Cloudy,Cloudy
47.99,54.89,35.59,10.82,1012.33,13,1,6,Sunny,Sunny
19.37,71.61,42.59,0.03,995.21,10,2,8,Rainy,Rainy
3.94,80.52,36.3,0.6,994.55,16,3,12,Rainy,Sunny
3.38,64.24,92.95,0.0,1010.69,22,5,10,Rainy,Rainy
19.23,86.54,51.66,0.01,1002.48,10,5,8,Rainy,Sunny
37.33,42.35,23.3,0.0,1003.33,2,5,9,Sunny,Cloudy
17.56,78.01,10.19,6.07,1009.06,14,2,1,Cloudy,Sunny
38.04,36.68,14.44,2.28,1019.47,7,0,2,Sunny,Sunny
27.32,54.37,11.86,4.06,1026.12,17,0,2,Sunny,Sunny
15.03,65.09,81.58,0.9,978.61,10,6,10,Rainy,Rainy
33.9,79.76,41.56,5.75,1021.83,12,5,5,Cloudy,Rainy
9.69,89.78,38.38,1.75,1005.59,11,4,12,Rainy,Cloudy
41.78,71.1,18.93,0.0,1020.42,1,6,5,Sunny,Sunny
21.16,84.8,65.41,5.74,998.73,15,6,9,Cloudy,Cloudy
3.11,96.3,64.38,0.27,1012.3,17,2,9,Rainy,Rainy
30.63,86.12,21.75,0.0,1022.68,6,5,7,Cloudy,Cloudy
23.26,51.17,38.18,0.0,1012.19,21,5,2,Sunny,Rainy
32.83,83.14,21.72,3.72,1004.45,16,0,5,Cloudy,Cloudy
25.34,31.74,5.14,11.39,1005.13,12,1,12,Sunny,Sunny
36.39,79.71,22.1,0.0,1007.29,3,2,4,Cloudy,Cloudy
42.55,43.57,1.66,2.14,1008.98,7,2,4,Sunny,Sunny
29.44,54.83,48.22,3.5,996.21,14,1,7,Cloudy,Cloudy
14.3,55.16,40.88,5.56,1014.46,15,1,11,Cloudy,Cloudy
29.47,20.92,30.45,7.11,1001.68,9,6,12,Sunny,Sunny
25.38,55.49,46.75,3.96,996.05,17,5,7,Cloudy,Cloudy
45.34,61.91,15.58,9.31,1022.18,13,1,5,Sunny,Sunny
21.13,61.53,66.23,1.92,1010.77,13,4,7,Rainy,Rainy
20.48,66.2,57.57,3.85,996.89,15,1,1,Cloudy,Cloudy
20.26,72.21,29.38,0.75,974.52,8,3,8,Rainy,Sunny
27.13,80.92,16.9,1.77,1009.62,8,5,3,Cloudy,Cloudy
30.41,21.49,20.55,6.16,1004.88,9,3,11,Sunny,Cloudy
25.03,65.94,56.47,3.08,1013.07,13,5,4,Cloudy,Sunny
19.26,52.96,63.26,0.95,1007.95,7,2,10,Cloudy,Cloudy
12.93,64.48,62.11,3.49,1021.67,15,0,12,Cloudy,Rainy
33.69,23.14,39.55,8.76,1019.5,12,2,2,Sunny,Rainy
16.43,75.87,70.66,0.55,1012.82,13,1,4,Rainy,Cloudy
11.39,68.19,30.1,0.0,1002.87,21,1,12,Cloudy,Cloudy
34.53,37.38,29.67,7.76,1021.31,12,2,9,Sunny,Sunny
25.84,87.05,69.44,0.0,1017.5,22,2,5,Cloudy,Cloudy
8.42,64.21,78.71,0.17,980.82,7,2,10,Rainy,Sunny
15.24,77.17,73.28,1.43,1007.21,16,2,5,Rainy,Cloudy
37.78,80.89,36.43,3.98,1010.91,12,1,7,Cloudy,Cloudy
32.68,70.47,30.41,8.64,1020.2,14,2,3,Sunny,Sunny
37.75,21.79,11.54,8.24,1005.44,10,6,9,Sunny,Cloudy
12.2,96.67,97.28,0.0,981.98,6,1,9,Rainy,Cloudy
33.34,25.27,18.61,3.91,1026.36,9,1,11,Sunny,Sunny
33.17,73.07,28.82,5.52,1010.14,14,0,7,Cloudy,Cloudy
24.67,73.04,54.24,0.0,1010.06,6,5,9,Cloudy,Cloudy
36.82,36.04,26.9,0.0,1013.66,20,1,6,Sunny,Sunny
39.41,55.43,19.42,5.87,1024.31,17,3,5,Sunny,Sunny
11.97,88.98,80.63,0.66,974.18,9,3,10,Rainy,Rainy
27.58,63.77,20.79,8.28,1021.94,12,2,1,Sunny,Cloudy
34.78,34.9,21.43,8.47,1020.36,10,3,11,Sunny,Sunny
11.88,87.34,59.76,0.46,1002.2,17,5,4,Rainy,Rainy
19.51,65.49,17.53,0.63,1008.08,19,0,9,Cloudy,Cloudy
24.18,60.06,63.24,3.39,1005.51,17,5,8,Cloudy,Cloudy
27.44,82.96,49.82,0.0,1009.9,6,4,4,Cloudy,Cloudy
28.87,32.02,0.74,6.37,1021.88,15,4,1,Sunny,Sunny
38.27,19.38,26.3,0.0,1024.06,0,1,5,Sunny,Cloudy
28.6,90.37,36.77,0.0,983.51,5,6,7,Rainy,Rainy
0.06,71.68,40.38,0.0,1005.79,23,5,11,Rainy,Rainy
25.01,63.37,40.44,1.2,975.0,11,5,6,Rainy,Rainy
27.16,77.52,25.08,5.3,1005.77,14,0,7,Cloudy,Cloudy
20.08,45.9,0.47,5.63,1020.6,16,5,1,Sunny,Rainy
13.65,73.49,95.34,0.15,999.31,8,3,2,Rainy,Rainy
41.02,33.83,7.89,7.17,1008.58,17,1,8,Sunny,Cloudy
37.31,62.14,33.59,7.23,1007.2,13,4,8,Sunny,Sunny
26.99,46.81,29.39,2.58,1009.41,18,5,6,Cloudy,Cloudy
0.1,72.34,32.54,0.54,975.2,17,5,2,Rainy,Cloudy
19.35,87.54,14.0,5.34,1000.95,13,2,1,Cloudy,Cloudy
16.14,94.21,95.21,0.0,996.99,0,5,8,Rainy,Sunny
34.59,58.09,30.05,2.33,1021.91,7,6,11,Sunny,Sunny
23.21,73.79,10.23,1.77,1016.39,17,3,3,Cloudy,Cloudy
13.85,60.62,61.58,0.11,1010.25,10,5,9,Rainy,Rainy
49.59,47.74,20.98,3.91,1015.41,8,4,4,Sunny,Cloudy
16.24,70.42,78.49,1.33,1004.2,16,5,4,Rainy,Cloudy
29.74,46.97,21.68,0.0,1008.63,6,3,12,Sunny,Rainy
22.94,84.53,47.66,1.22,980.83,9,4,8,Rainy,Rainy
1.04,84.68,58.7,0.0,979.34,2,6,12,Rainy,Rainy
50.0,72.88,3.02,6.71,1008.78,9,3,5,Sunny,Sunny
19.24,63.58,33.34,2.77,1012.45,11,0,1,Cloudy,Rainy
11.76,70.69,63.47,2.96,998.84,17,2,1,Cloudy,Cloudy
33.69,65.54,4.57,0.0,1001.67,3,5,10,Sunny,Sunny
34.48,58.38,3.77,0.0,1019.7,23,3,6,Sunny,Sunny
33.24,45.72,11.6,0.0,1012.54,6,4,1,Sunny,Sunny
36.6,75.65,34.7,3.17,997.2,9,0,5,Cloudy,Cloudy
21.03,77.32,98.4,1.23,1001.35,11,6,8,Rainy,Rainy
50.0,22.85,22.31,0.0,1020.69,6,6,5,Sunny,Sunny
19.04,80.32,67.07,0.0,1001.54,2,2,1,Cloudy,Cloudy
32.19,53.41,21.84,1.69,1019.34,8,6,8,Cloudy,Cloudy
19.29,44.27,50.53,1.9,1012.28,17,3,10,Cloudy,Sunny
27.1,56.65,50.67,1.12,1022.56,7,1,3,Cloudy,Cloudy
17.74,82.62,68.71,0.69,1000.52,12,1,4,Rainy,Rainy
47.09,44.01,1.2,0.0,1027.68,5,5,4,Sunny,Sunny
11.63,61.41,98.7,0.0,983.61,22,2,8,Rainy,Sunny
13.22,51.59,65.4,0.0,1012.36,20,2,8,Cloudy,Cloudy
27.12,74.14,53.86,2.92,1013.23,16,5,7,Cloudy,Cloudy
26.19,56.56,13.98,2.55,1026.55,19,6,2,Sunny,Sunny
11.08,78.2,32.59,0.0,987.11,0,5,4,Rainy,Rainy
18.83,58.49,44.49,0.0,1005.96,6,4,2,Cloudy,Cloudy
20.54,76.99,51.09,0.0,996.6,1,1,2,Cloudy,Cloudy
31.23,30.38,24.75,4.58,1013.65,17,4,10,Sunny,Cloudy
27.51,63.16,10.79,3.1,997.9,15,4,5,Cloudy,Rainy
13.5,96.41,33.49,0.38,978.53,18,4,5,Rainy,Cloudy
22.52,51.38,27.86,1.16,1010.23,19,6,8,Cloudy,Sunny
25.78,79.69,48.95,0.0,1007.05,2,3,9,Cloudy,Sunny
0.62,90.09,75.79,0.0,977.9,20,3,12,Rainy,Rainy
13.59,92.34,83.1,0.0,993.4,1,4,7,Rainy,Rainy
23.41,97.3,34.82,0.31,978.04,8,1,7,Rainy,Cloudy
25.34,56.13,15.53,8.91,1007.18,13,2,12,Sunny,Rainy
36.88,21.94,14.61,0.0,1006.51,3,2,3,Sunny,Cloudy
22.42,74.45,24.3,3.77,1014.11,15,4,3,Cloudy,Rainy
18.82,75.97,46.21,0.0,1009.39,3,5,11,Cloudy,Rainy
25.28,77.76,39.98,3.87,999.66,10,5,2,Cloudy,Sunny
1.02,60.18,79.68,0.72,987.27,18,0,12,Rainy,Cloudy
33.15,30.61,20.19,6.16,1029.92,9,1,12,Sunny,Sunny
32.26,22.9,18.02,0.0,1004.18,4,0,11,Sunny,Cloudy
7.86,61.07,95.27,0.0,994.81,1,4,2,Rainy,Rainy
29.74,54.25,38.11,3.51,1017.42,13,5,7,Cloudy,Sunny
35.37,68.02,33.86,5.03,1012.91,10,3,8,Cloudy,Rainy
8.56,84.13,94.98,0.36,978.39,10,1,1,Rainy,Rainy
24.89,47.72,55.17,1.57,997.81,16,0,4,Cloudy,Rainy
42.32,27.3,14.01,4.19,1027.54,9,2,8,Sunny,Cloudy
2.79,92.14,92.17,1.63,1009.68,15,3,10,Rainy,Rainy
10.92,62.79,27.92,0.0,999.4,21,5,10,Cloudy,Cloudy
13.27,78.86,65.86,0.14,975.66,19,3,5,Rainy,Cloudy
37.75,51.55,57.74,0.77,1008.57,7,1,7,Cloudy,Cloudy
12.58,87.6,33.34,0.0,975.58,6,6,10,Rainy,Cloudy
33.87,57.97,27.14,4.96,1006.17,9,3,1,Sunny,Cloudy
18.82,81.01,70.18,0.84,992.38,9,6,8,Rainy,Rainy
26.79,75.41,30.8,1.84,1008.15,12,4,6,Rainy,Rainy
26.77,36.65,12.17,10.17,1008.82,15,5,10,Sunny,Sunny
21.9,76.15,79.29,0.0,981.18,6,5,7,Rainy,Rainy
27.77,77.67,10.64,2.18,1018.71,8,6,4,Cloudy,Cloudy
18.79,46.72,34.33,0.86,1001.15,19,5,9,Cloudy,Rainy
30.33,52.03,44.46,3.18,1013.35,14,1,8,Cloudy,Cloudy
6.93,66.14,61.45,0.0,983.42,2,2,10,Rainy,Rainy
18.2,83.42,52.59,5.77,1020.05,14,5,2,Cloudy,Sunny
21.34,85.81,79.76,1.55,1007.42,15,1,6,Rainy,Sunny
9.8,71.62,22.89,1.76,1000.8,18,1,1,Cloudy,Rainy
11.37,60.87,72.25,0.35,1004.97,8,6,10,Rainy,Sunny
2.15,87.82,45.09,0.0,992.17,23,4,1,Rainy,Rainy
17.38,75.27,65.62,0.36,975.1,7,2,9,Rainy,Cloudy
32.65,55.51,21.31,7.47,1022.26,10,1,12,Sunny,Sunny
34.25,83.29,49.86,4.16,1000.64,14,4,6,Cloudy,Rainy
18.31,81.88,89.62,0.0,989.18,5,1,4,Rainy,Cloudy
50.0,33.58,15.17,2.41,1003.34,7,3,7,Sunny,Sunny
9.18,95.0,30.89,0.34,997.43,16,6,3,Rainy,Rainy
27.74,40.13,19.21,0.0,1029.7,22,6,2,Sunny,Cloudy
39.23,49.45,13.3,8.49,1004.66,16,1,7,Sunny,Sunny
19.26,96.94,84.2,1.95,974.31,13,0,8,Rainy,Cloudy
25.78,79.27,31.46,4.14,1015.69,15,0,4,Cloudy,Sunny
47.2,46.45,1.13,6.01,1005.35,11,3,6,Sunny,Sunny
18.56,66.04,25.88,1.21,1009.65,18,1,3,Cloudy,Cloudy
13.69,62.57,80.94,0.29,991.84,14,5,9,Rainy,Rainy
18.51,67.63,43.85,0.2,1011.8,19,1,6,Rainy,Sunny
22.51,83.73,16.38,0.0,1007.99,4,6,10,Cloudy,Cloudy
35.59,20.43,40.07,8.99,1024.39,12,1,3,Sunny,Sunny
31.32,74.06,8.49,5.09,1005.31,18,1,3,Sunny,Sunny
14.52,85.51,56.35,1.38,1020.12,18,6,2,Cloudy,Cloudy
40.33,70.21,17.09,1.75,1008.82,7,3,3,Sunny,Sunny
44.94,30.01,0.14,7.6,1005.55,12,3,7,Sunny,Sunny
27.58,57.72,57.57,0.54,1021.8,19,5,8,Cloudy,Sunny
25.83,74.04,14.19,0.0,1003.95,20,6,8,Cloudy,Cloudy
10.65,85.51,70.3,1.03,1010.88,15,1,9,Rainy,Cloudy
21.84,98.68,77.72,0.0,1002.52,6,4,8,Rainy,Cloudy
41.55,55.3,26.26,10.34,1027.22,11,5,4,Sunny,Cloudy
25.55,23.41,25.18,1.93,1009.15,19,0,2,Sunny,Sunny
26.55,64.71,39.05,3.66,1004.14,17,2,7,Cloudy,Cloudy
13.54,82.65,75.66,0.15,996.3,15,0,9,Rainy,Rainy
45.26,74.34,25.17,7.58,1015.89,11,2,4,Sunny,Sunny
11.13,63.08,48.8,0.0,978.65,5,0,10,Rainy,Rainy
26.42,54.02,23.39,8.57,1004.87,16,1,11,Sunny,Sunny
33.33,20.21,40.2,4.43,1002.34,8,4,1,Sunny,Rainy
11.41,81.82,63.24,1.55,986.54,10,1,2,Rainy,Rainy
25.78,55.25,40.18,0.0,1028.36,22,2,2,Sunny,Cloudy
37.16,68.32,17.01,0.0,1008.81,21,3,4,Sunny,Sunny
15.62,80.12,83.96,0.0,996.92,1,6,7,Rainy,Rainy
11.78,62.94,45.91,0.62,987.56,18,6,4,Rainy,Rainy
5.99,92.81,40.01,0.07,992.75,19,3,9,Rainy,Rainy
14.81,75.33,87.84,0.64,1008.48,10,3,9,Rainy,Rainy
9.75,95.62,47.08,0.55,1005.84,18,6,3,Rainy,Rainy
18.41,88.16,97.16,0.05,998.03,16,1,5,Rainy,Rainy
44.67,49.56,37.26,4.44,1019.43,9,6,8,Sunny,Rainy
27.22,74.41,26.78,1.03,999.03,7,0,1,Cloudy,Sunny
24.41,63.7,50.17,0.47,1003.41,19,1,6,Cloudy,Cloudy
6.79,95.86,74.99,0.66,977.86,10,6,12,Rainy,Cloudy
33.87,67.77,41.16,5.36,1008.15,17,2,4,Sunny,Rainy
31.47,73.08,44.65,0.0,1013.15,5,5,9,Cloudy,Cloudy
25.77,25.95,29.8,5.15,1013.1,18,4,1,Sunny,Cloudy
37.61,22.14,21.07,3.82,1004.62,8,5,10,Sunny,Rainy
7.23,83.62,98.16,0.13,1001.46,15,4,3,Rainy,Rainy
16.23,70.96,14.22,0.89,1000.94,19,6,2,Cloudy,Cloudy
30.97,47.89,41.2,10.13,1017.03,14,4,10,Sunny,Sunny
21.62,45.42,47.38,1.0,1006.53,7,3,2,Cloudy,Cloudy
3.5,70.23,63.97,0.29,992.88,19,6,1,Rainy,Rainy
18.63,61.64,74.93,1.94,990.62,13,6,8,Rainy,Cloudy
0.19,71.48,43.86,0.0,1007.0,21,3,2,Rainy,Cloudy
22.69,51.46,55.15,1.35,999.09,7,5,1,Cloudy,Cloudy
7.64,45.29,31.21,1.59,1008.48,17,4,11,Cloudy,Sunny
31.88,68.44,8.18,9.75,1022.2,13,2,10,Sunny,Sunny
48.36,73.99,39.91,5.79,1025.71,11,1,6,Sunny,Sunny
45.27,36.62,7.69,7.5,1024.48,10,6,8,Sunny,Cloudy
50.0,49.29,33.46,5.11,1002.27,8,4,6,Sunny,Sunny
39.46,68.93,48.65,1.8,1000.72,8,2,8,Cloudy,Cloudy
2.03,98.85,46.88,0.07,1001.1,16,0,12,Rainy,Sunny
30.51,50.57,61.52,5.75,1005.07,15,3,5,Cloudy,Cloudy
31.53,50.31,9.65,9.62,1002.1,11,6,12,Sunny,Sunny
26.62,46.16,15.15,2.62,1017.11,18,3,2,Sunny,Cloudy
25.4,81.03,61.31,4.18,1007.77,13,5,10,Cloudy,Sunny
16.19,75.87,29.15,0.0,986.45,23,3,5,Rainy,Rainy
12.13,71.66,87.38,0.62,987.14,15,5,4,Rainy,Rainy
31.12,31.92,4.04,4.01,1026.19,18,0,3,Sunny,Sunny
34.47,68.36,30.06,5.01,1011.55,8,1,10,Sunny,Cloudy
27.34,45.22,37.63,0.0,1018.31,23,2,2,Sunny,Sunny
33.22,80.1,64.49,2.25,1000.77,17,5,6,Cloudy,Cloudy
5.97,63.56,97.94,0.61,991.94,8,0,11,Rainy,Rainy
43.28,72.43,35.68,7.58,1017.97,11,5,4,Sunny,Sunny
36.29,72.97,7.25,7.77,1008.01,12,1,10,Sunny,Sunny
27.91,69.46,71.04,2.86,1001.88,10,2,9,Cloudy,Cloudy
19.66,96.91,43.21,0.69,990.91,16,5,6,Rainy,Rainy
17.92,95.81,77.53,0.02,999.88,8,1,3,Rainy,Cloudy
21.36,49.31,34.66,0.99,1010.62,18,5,8,Cloudy,Cloudy
28.6,46.59,47.26,0.99,1008.45,8,5,2,Cloudy,Cloudy
23.77,92.53,80.06,0.0,999.25,6,5,4,Rainy,Sunny
20.78,81.55,9.49,3.34,1018.45,14,2,2,Cloudy,Sunny
44.49,64.68,24.06,9.78,1001.82,11,5,4,Sunny,Sunny
38.67,45.69,12.74,1.91,1010.11,19,4,4,Sunny,Sunny
34.36,34.58,11.19,7.48,1023.11,10,2,2,Sunny,Sunny
9.1,98.64,95.38,0.0,1011.27,6,3,10,Rainy,Rainy
34.34,23.64,7.3,7.47,1020.71,15,5,9,Sunny,Sunny
22.09,67.51,85.21,0.06,996.89,14,5,6,Rainy,Rainy
-2.94,88.23,63.68,0.61,1002.5,18,4,12,Rainy,Sunny
16.47,63.1,39.4,0.0,1022.66,1,4,9,Cloudy,Cloudy
30.34,64.59,31.26,5.63,1025.93,16,3,3,Sunny,Sunny
24.72,61.11,39.44,1.41,999.53,10,1,6,Rainy,Sunny
19.66,64.69,49.14,0.43,974.13,18,0,5,Rainy,Cloudy
7.71,70.84,82.46,0.19,986.79,17,6,2,Rainy,Cloudy
31.99,32.42,40.98,3.32,1026.01,8,3,11,Sunny,Cloudy
24.29,66.17,87.04,0.06,998.44,8,0,6,Rainy,Rainy
16.27,49.58,51.75,0.89,1006.24,7,0,12,Cloudy,Cloudy
33.39,74.34,21.14,5.69,1028.48,9,6,12,Sunny,Rainy
3.79,98.69,96.05,0.14,978.67,14,4,12,Rainy,Cloudy
18.79,61.91,37.47,1.91,996.01,18,3,8,Cloudy,Sunny
26.29,27.08,20.32,10.89,1007.33,12,1,12,Sunny,Sunny
27.27,81.84,51.62,5.46,1002.56,14,2,2,Cloudy,Cloudy
29.52,65.34,9.95,7.55,1007.41,16,2,2,Sunny,Sunny
32.71,75.62,14.41,4.69,1005.05,11,3,8,Cloudy,Cloudy
15.84,71.95,42.17,1.39,1003.24,19,0,3,Cloudy,Cloudy
16.1,60.32,10.9,0.0,998.23,3,5,10,Cloudy,Cloudy
37.11,38.58,37.07,2.38,1001.37,19,4,4,Sunny,Sunny
16.93,82.25,62.02,0.22,1001.32,16,3,5,Rainy,Rainy
1.36,94.97,29.78,0.0,978.71,20,3,2,Rainy,Rainy
35.93,21.91,36.47,0.0,1023.19,6,1,10,Sunny,Rainy
47.71,39.87,3.93,4.11,1012.6,8,1,5,Sunny,Sunny
16.94,65.37,61.28,2.0,1016.02,10,4,11,Cloudy,Rainy
1.2,93.19,40.78,0.47,999.99,15,5,12,Rainy,Rainy
27.91,61.88,7.22,8.86,1017.7,11,3,12,Sunny,Rainy
28.92,80.86,29.59,0.98,1006.85,18,2,5,Cloudy,Cloudy
14.87,77.47,24.73,0.0,1004.87,21,3,10,Cloudy,Rainy
15.4,75.43,48.08,2.06,997.78,15,1,10,Cloudy,Cloudy
36.99,57.09,40.19,1.38,1022.64,7,1,7,Cloudy,Rainy
25.98,55.95,18.19,0.0,1027.25,20,5,11,Sunny,Cloudy
15.97,87.7,24.08,0.0,1004.94,22,2,11,Cloudy,Cloudy
23.86,45.71,66.02,1.89,1001.52,17,5,5,Cloudy,Rainy
29.54,63.92,40.26,10.45,1028.67,11,3,1,Sunny,Sunny
4.75,82.51,72.16,1.51,1012.31,16,0,2,Rainy,Cloudy
20.65,85.65,96.47,0.35,974.64,13,5,6,Rainy,Rainy
2.75,94.39,92.55,0.0,977.57,21,2,11,Rainy,Sunny
41.84,48.87,30.94,1.45,1021.77,7,3,9,Sunny,Sunny
16.44,88.46,37.94,0.63,999.13,8,1,9,Rainy,Rainy
27.13,67.76,71.91,0.84,1012.48,11,6,5,Rainy,Rainy
33.87,81.19,36.32,0.0,1006.2,6,3,8,Cloudy,Cloudy
24.79,47.5,59.7,1.6,1022.31,8,3,3,Cloudy,Cloudy
42.36,60.53,41.59,4.86,1029.99,9,1,3,Sunny,Sunny
13.95,68.02,67.84,0.25,982.16,11,6,9,Rainy,Rainy
22.48,50.4,13.3,2.06,1019.67,9,0,12,Cloudy,Cloudy
8.23,65.15,76.56,0.64,995.46,10,0,2,Rainy,Rainy
25.17,58.33,85.08,0.07,999.46,10,3,6,Rainy,Rainy
22.96,84.32,43.24,0.32,984.78,7,4,8,Rainy,Cloudy
12.19,53.67,38.95,5.33,1021.44,15,3,11,Cloudy,Cloudy
11.15,59.66,62.51,0.11,995.73,18,3,8,Rainy,Rainy
23.52,78.66,37.17,0.0,991.22,6,5,5,Rainy,Sunny
34.48,66.8,62.54,1.63,1004.68,9,5,6,Cloudy,Cloudy
24.11,68.55,48.06,0.27,987.59,8,5,7,Rainy,Rainy
16.11,62.31,43.43,1.06,999.78,12,5,3,Rainy,Rainy
48.06,26.64,39.85,0.0,1008.16,6,2,7,Sunny,Sunny
33.92,46.42,14.7,2.63,1017.83,8,6,12,Sunny,Sunny
35.02,25.41,24.01,5.93,1023.61,9,4,10,Sunny,Cloudy
38.71,46.79,63.71,5.47,1005.98,12,2,7,Cloudy,Cloudy
22.46,80.16,85.94,0.32,1007.75,8,2,8,Rainy,Rainy
26.45,48.48,27.36,0.0,1014.31,21,2,7,Cloudy,Sunny
29.59,51.78,16.6,5.13,1015.39,10,6,12,Sunny,Sunny
13.52,88.27,30.77,1.02,986.21,17,6,7,Rainy,Rainy
28.81,88.31,60.86,1.02,1012.49,11,1,7,Rainy,Cloudy
6.52,72.42,66.29,0.0,989.16,3,4,1,Rainy,Cloudy
14.0,63.93,39.85,1.28,990.91,14,1,9,Rainy,Rainy
28.56,46.72,46.01,5.26,1014.0,12,0,8,Cloudy,Rainy
18.91,88.2,88.31,0.0,976.98,21,3,7,Rainy,Rainy
37.72,63.47,9.77,1.65,1019.08,9,3,7,Cloudy,Cloudy
26.38,82.78,37.73,1.71,1004.47,18,2,8,Cloudy,Rainy
30.17,22.97,31.03,0.0,1012.65,3,3,12,Sunny,Sunny
34.61,57.86,13.05,5.9,1020.88,17,0,4,Sunny,Sunny
44.03,36.01,27.65,0.0,1011.98,6,5,9,Sunny,Sunny
35.22,63.88,37.53,3.01,1018.58,10,2,8,Cloudy,Cloudy
23.42,82.87,27.11,4.87,1016.79,11,5,1,Cloudy,Cloudy
30.59,24.53,2.22,7.26,1011.6,15,0,2,Sunny,Sunny
20.57,80.81,28.0,6.37,1010.58,13,6,11,Cloudy,Cloudy
15.43,49.05,27.61,0.0,1001.48,4,0,1,Cloudy,Cloudy
7.84,82.29,80.77,1.42,1000.07,11,1,11,Rainy,Rainy
4.29,65.85,35.83,0.0,986.87,2,5,2,Rainy,Rainy
15.84,79.22,59.04,5.08,1014.22,11,4,12,Cloudy,Cloudy
29.99,54.08,30.24,0.0,1005.66,1,6,12,Sunny,Cloudy
15.58,53.0,69.8,0.0,997.47,0,1,10,Cloudy,Cloudy
40.2,18.49,29.84,10.11,1009.54,11,6,3,Sunny,Sunny
21.61,88.99,54.13,0.2,997.17,12,5,7,Rainy,Sunny
15.77,97.9,95.03,1.77,1003.72,13,3,9,Rainy,Rainy
19.11,74.52,38.75,1.69,1018.77,10,4,12,Cloudy,Rainy
