Temperature,Humidity,Precipitation (%),UV Index,Pressure,hour_of_day,day_of_week,month,Condition,Target_Condition
7.84,74.1,46.92,0.62,978.34,16,6,3,Rainy,Cloudy
17.89,86.0,44.69,1.17,990.23,12,3,5,Rainy,Rainy
-2.15,69.61,89.74,0.0,1004.62,20,6,12,Rainy,Sunny
22.31,67.94,48.87,2.94,1013.48,11,4,11,Cloudy,Cloudy
9.85,84.34,91.67,0.0,1006.15,21,4,4,Rainy,Rainy
21.03,44.8,40.58,2.74,1018.31,14,0,2,Cloudy,Cloudy
35.83,51.01,6.23,10.22,1005.68,15,6,9,Sunny,Rainy
18.94,81.43,29.94,3.65,1015.02,13,2,2,Cloudy,Cloudy
36.84,38.27,1.1,3.03,1029.72,18,2,3,Sunny,Sunny
39.33,14.48,14.44,5.66,1024.78,9,0,9,Sunny,Sunny
25.48,48.85,34.57,2.02,1010.05,13,1,9,Cloudy,Sunny
13.14,79.53,69.67,0.0,980.04,1,5,4,Rainy,Rainy
35.24,26.08,21.09,11.39,1005.96,12,4,2,Sunny,Cloudy
9.93,92.46,58.99,0.13,980.32,17,2,4,Rainy,Rainy
20.04,77.77,60.92,0.9,997.69,10,2,4,Rainy,Rainy
18.09,89.8,88.1,0.39,980.22,16,2,5,Rainy,Rainy
21.85,81.29,73.44,0.05,982.26,8,4,7,Rainy,Rainy
34.81,48.95,17.9,0.0,1015.59,21,6,8,Sunny,Sunny
22.74,38.55,16.93,4.81,1007.27,17,5,12,Sunny,Sunny
17.18,86.91,98.91,0.14,990.65,15,6,6,Rainy,Rainy
22.21,76.0,28.57,2.42,1014.7,10,6,11,Cloudy,Cloudy
15.64,53.81,43.61,0.0,1000.45,4,0,12,Cloudy,Cloudy
14.59,85.06,46.52,1.15,1000.58,15,2,8,Rainy,Rainy
33.06,52.3,46.8,2.5,1013.03,16,4,5,Cloudy,Sunny
2.71,71.23,87.96,0.0,1006.56,1,6,10,Rainy,Rainy
2.57,92.84,54.67,1.16,975.65,15,0,11,Rainy,Rainy
10.75,87.18,82.01,0.0,986.24,1,1,9,Rainy,Rainy
13.9,97.81,78.17,0.0,1001.38,20,1,5,Rainy,Rainy
18.78,71.88,31.73,0.0,1013.07,20,0,4,Cloudy,Cloudy
41.16,13.36,13.85,0.0,1021.01,23,5,5,Sunny,Sunny
19.11,66.98,47.66,0.97,1012.91,9,2,2,Cloudy,Rainy
2.92,83.36,94.77,0.1,977.52,18,6,3,Rainy,Rainy
45.1,43.14,17.97,8.54,1017.88,12,5,4,Sunny,Rainy
30.13,65.86,43.49,3.58,1009.7,13,1,7,Cloudy,Cloudy
26.54,70.77,21.97,3.49,1018.91,10,3,10,Cloudy,Cloudy
44.26,50.14,8.1,0.0,1023.11,7,6,3,Sunny,Sunny
36.23,15.97,17.58,11.6,1018.57,13,5,9,Sunny,Sunny
24.61,26.66,5.32,3.36,1022.07,17,4,1,Sunny,Sunny
33.24,49.57,14.53,8.16,1010.53,10,1,10,Sunny,Sunny
49.88,44.06,6.15,0.0,1010.44,7,0,6,Sunny,Sunny
12.66,66.45,42.02,3.18,1001.05,16,0,2,Cloudy,Sunny
15.09,49.86,40.27,1.43,1017.93,17,2,12,Cloudy,Cloudy
14.16,76.71,64.15,0.0,996.63,4,6,3,Rainy,Sunny
48.19,40.05,16.39,11.88,1011.57,13,5,5,Sunny,Sunny
42.11,17.43,21.05,0.0,1010.6,20,5,6,Sunny,Sunny
18.96,76.69,65.1,0.0,1004.66,20,6,5,Rainy,Rainy
30.33,49.97,9.26,0.0,1016.71,1,2,8,Cloudy,Cloudy
14.29,72.14,46.18,0.0,1012.01,21,3,10,Cloudy,Cloudy
12.86,46.16,42.69,0.0,1005.03,22,6,11,Cloudy,Sunny
14.13,73.2,63.21,0.06,989.47,18,1,4,Rainy,Sunny
18.75,54.01,14.38,1.22,1014.42,8,1,1,Cloudy,Cloudy
20.4,91.08,49.32,0.2,1002.33,14,4,7,Rainy,Rainy
22.22,42.2,15.43,0.0,1013.74,5,2,1,Cloudy,Cloudy
26.86,81.74,31.34,0.47,1015.74,8,6,11,Cloudy,Cloudy
18.03,80.28,35.59,4.98,1016.5,13,4,11,Cloudy,Cloudy
26.53,71.27,34.8,1.53,1001.5,14,2,3,Cloudy,Cloudy
12.01,68.03,94.47,0.15,1000.32,18,1,8,Rainy,Sunny
23.93,15.53,2.09,0.0,1007.45,1,6,12,Sunny,Sunny
49.86,29.33,8.99,3.08,1023.0,9,4,7,Sunny,Sunny
22.12,68.34,68.17,0.0,989.0,4,6,5,Rainy,Rainy
20.95,64.82,24.03,0.63,1006.71,18,5,9,Cloudy,Cloudy
28.16,52.13,49.21,3.42,1006.27,11,2,3,Cloudy,Rainy
18.77,81.28,58.23,0.26,1004.94,8,3,4,Rainy,Rainy
29.45,57.66,26.04,2.87,1017.09,10,4,4,Cloudy,Cloudy
36.14,71.95,38.62,0.64,999.86,8,4,6,Cloudy,Sunny
-4.3,71.56,41.56,0.38,987.24,17,3,12,Rainy,Cloudy
39.51,13.09,12.95,0.0,1009.5,22,1,5,Sunny,Sunny
5.6,87.89,62.63,0.42,1003.69,15,6,2,Rainy,Cloudy
26.77,70.22,31.87,0.98,1004.64,8,5,3,Cloudy,Cloudy
16.73,89.23,49.27,1.22,978.98,14,0,8,Rainy,Rainy
42.55,12.68,7.48,0.0,1012.2,5,1,9,Sunny,Sunny
26.13,43.29,43.03,1.81,998.38,15,5,4,Cloudy,Rainy
39.85,79.45,20.44,2.11,1011.05,9,6,6,Cloudy,Cloudy
39.84,16.52,4.06,0.0,1006.58,5,3,3,Sunny,Rainy
21.97,72.37,26.87,4.31,1003.49,12,6,10,Cloudy,Rainy
23.05,85.76,78.93,0.0,975.19,7,6,5,Rainy,Sunny
25.51,75.2,49.49,0.88,1008.38,17,2,4,Cloudy,Cloudy
19.77,49.98,30.59,0.0,1015.7,21,0,10,Cloudy,Cloudy
26.71,65.09,8.79,1.07,1010.8,9,4,3,Cloudy,Cloudy
11.64,70.55,34.21,1.94,1002.02,15,4,1,Cloudy,Cloudy
-2.92,95.16,54.65,0.0,976.75,20,4,12,Rainy,Rainy
20.68,86.55,98.16,0.98,1007.38,13,5,7,Rainy,Rainy
43.46,29.81,17.86,5.08,1012.88,15,4,8,Sunny,Sunny
25.97,79.72,39.89,2.17,1000.91,17,6,3,Cloudy,Cloudy
1.43,69.65,53.25,0.0,982.19,0,6,11,Rainy,Cloudy
7.33,76.29,94.15,0.23,1004.16,18,1,9,Rainy,Cloudy
7.39,93.5,90.56,0.0,1006.98,10,6,1,Rainy,Cloudy
41.59,26.92,3.06,0.0,1010.07,23,4,5,Sunny,Cloudy
30.86,30.39,15.63,8.63,1020.05,13,0,12,Sunny,Rainy
28.6,79.15,16.47,0.0,1002.33,23,0,4,Cloudy,Cloudy
19.88,78.69,59.77,0.0,1006.1,7,6,8,Rainy,Rainy
17.75,73.84,13.08,4.28,1012.33,12,0,11,Cloudy,Cloudy
2.56,88.81,67.5,1.16,1005.11,15,4,1,Rainy,Rainy
11.72,72.22,24.05,1.25,1015.76,18,0,2,Cloudy,Cloudy
29.26,12.54,12.31,4.64,1011.93,17,0,10,Sunny,Sunny
33.99,79.28,28.7,0.0,1013.53,7,3,4,Cloudy,Cloudy
29.11,42.29,11.37,1.76,1006.14,16,1,5,Cloudy,Rainy
26.8,73.36,44.17,0.0,998.63,1,5,4,Cloudy,Rainy
23.5,32.91,4.75,0.0,1023.41,20,5,1,Sunny,Sunny
15.55,56.48,10.51,1.22,1000.0,17,0,12,Cloudy,Cloudy
37.15,33.96,2.51,5.75,1018.73,15,3,8,Sunny,Sunny
9.08,94.89,73.98,0.21,1003.31,8,6,11,Rainy,Rainy
30.08,45.72,31.79,2.1,1008.18,9,1,9,Cloudy,Sunny
20.97,48.23,11.18,2.0,1015.88,9,2,11,Cloudy,Rainy
14.46,70.55,32.42,0.0,1016.22,21,1,3,Cloudy,Rainy
42.7,52.48,18.12,0.0,1024.55,7,4,8,Sunny,Rainy
10.57,73.75,44.34,0.0,984.09,0,2,9,Rainy,Rainy
16.26,70.52,78.09,0.0,1002.18,2,6,4,Rainy,Rainy
17.69,95.34,90.37,0.37,994.13,18,2,7,Rainy,Rainy
38.24,44.16,19.2,0.0,1012.03,23,4,5,Sunny,Sunny
35.52,50.17,10.01,0.0,1000.59,7,1,7,Cloudy,Cloudy
17.19,51.54,17.98,2.0,1000.08,16,1,1,Cloudy,Rainy
20.4,78.24,22.32,3.63,1015.26,15,3,9,Cloudy,Cloudy
33.19,45.13,20.18,3.14,1006.64,13,6,7,Cloudy,Sunny
18.35,71.77,64.36,0.5,984.89,16,1,6,Rainy,Rainy
24.07,72.52,76.88,0.12,995.37,8,6,4,Rainy,Rainy
15.81,96.92,63.17,0.29,982.64,12,2,9,Rainy,Rainy
16.38,87.12,40.8,0.0,992.66,2,5,5,Rainy,Rainy
26.03,67.03,40.93,4.18,1005.41,14,4,9,Cloudy,Cloudy
34.63,33.54,0.66,2.16,1012.61,18,0,3,Sunny,Sunny
47.08,42.88,14.35,0.0,1016.39,7,3,8,Sunny,Sunny
18.23,93.96,43.11,0.36,991.16,8,3,4,Rainy,Cloudy
16.92,78.41,19.45,4.01,1005.24,15,2,2,Cloudy,Rainy
12.46,60.95,11.9,0.97,1010.15,17,4,10,Cloudy,Cloudy
16.54,75.12,25.61,0.0,1016.32,0,1,1,Cloudy,Cloudy
27.98,69.18,42.44,1.99,1003.32,15,5,3,Cloudy,Cloudy
5.93,91.1,88.57,0.0,982.39,4,0,11,Rainy,Rainy
31.93,58.14,43.35,0.0,1007.6,2,1,6,Cloudy,Cloudy
28.27,63.1,17.8,1.72,1013.74,12,0,9,Cloudy,Cloudy
46.38,15.24,16.35,0.0,1025.07,3,5,5,Sunny,Sunny
13.1,65.45,37.5,1.4,1005.69,15,2,11,Cloudy,Cloudy
6.09,85.7,40.54,1.04,979.51,10,6,1,Rainy,Rainy
44.87,36.43,0.3,4.49,1015.91,15,3,7,Sunny,Sunny
22.86,67.96,25.49,0.0,1006.18,7,3,10,Cloudy,Sunny
26.02,53.34,12.84,3.97,1008.46,17,1,1,Sunny,Sunny
4.65,74.33,66.68,0.38,1006.8,18,1,9,Rainy,Rainy
31.88,68.42,26.51,0.83,1005.09,8,1,8,Cloudy,Cloudy
13.48,79.51,21.73,0.0,1015.01,19,4,2,Cloudy,Cloudy
14.97,75.35,30.99,2.25,1011.58,17,5,12,Cloudy,Cloudy
50.0,42.77,19.05,8.4,1014.82,11,1,7,Sunny,Rainy
15.58,87.11,68.09,0.22,993.86,10,6,9,Rainy,Cloudy
21.8,44.15,10.2,1.64,1009.86,10,5,1,Cloudy,Cloudy
22.56,62.43,23.9,3.76,1003.02,13,6,2,Cloudy,Cloudy
23.92,64.31,33.31,3.65,1002.72,11,4,2,Cloudy,Rainy
41.33,35.39,8.59,4.58,1020.79,17,4,6,Sunny,Cloudy
4.59,82.36,63.46,0.53,1005.76,11,5,12,Rainy,Rainy
47.89,46.09,12.34,8.74,1006.6,12,1,5,Sunny,Cloudy
15.66,97.94,58.67,0.16,1002.32,8,5,9,Rainy,Rainy
34.15,80.76,48.02,0.0,1012.94,3,6,7,Cloudy,Cloudy
19.82,73.06,46.43,2.56,1014.52,10,4,1,Cloudy,Cloudy
24.56,76.0,40.31,0.24,1004.54,9,6,7,Rainy,Rainy
6.88,97.52,91.5,0.0,992.08,7,5,1,Rainy,Cloudy
30.0,49.44,2.75,4.39,1017.34,17,4,2,Sunny,Sunny
45.11,51.42,1.71,8.07,1008.02,16,3,6,Sunny,Cloudy
11.04,98.58,95.68,0.02,998.08,9,4,2,Rainy,Rainy
42.28,37.54,14.12,0.0,1023.73,3,2,8,Sunny,Sunny
50.0,51.8,3.11,0.0,1014.91,7,4,6,Sunny,Sunny
18.38,88.07,48.52,0.06,987.13,13,3,4,Rainy,Sunny
32.41,67.73,35.98,1.03,998.48,9,2,3,Cloudy,Cloudy
40.45,28.08,1.56,5.08,1024.19,9,0,3,Sunny,Sunny
30.15,35.47,12.59,8.21,1022.55,13,4,12,Sunny,Sunny
8.61,55.76,16.73,1.07,999.49,18,2,12,Cloudy,Cloudy
17.97,57.02,20.72,2.03,1003.63,9,5,12,Cloudy,Cloudy
21.09,43.66,43.04,3.3,1001.74,15,2,3,Cloudy,Cloudy
29.05,38.88,14.72,10.24,1025.81,12,5,12,Sunny,Sunny
21.33,59.81,31.43,2.81,1006.24,15,0,9,Cloudy,Cloudy
11.79,98.11,46.66,0.18,998.89,11,4,3,Rainy,Sunny
10.2,80.55,53.99,0.0,977.62,19,4,4,Rainy,Cloudy
42.78,12.65,18.49,0.0,1028.55,7,2,3,Sunny,Cloudy
-1.22,95.66,69.36,0.08,1005.7,17,0,1,Rainy,Rainy
20.13,56.0,46.22,0.0,1012.29,4,5,1,Cloudy,Rainy
32.72,77.51,35.54,1.8,997.85,13,3,6,Cloudy,Cloudy
22.74,86.62,96.07,1.07,988.58,11,0,5,Rainy,Cloudy
9.11,97.93,46.0,0.91,989.27,12,3,10,Rainy,Sunny
33.66,50.01,14.92,11.5,1011.54,14,3,2,Sunny,Sunny
42.2,53.3,6.61,9.45,1026.54,14,5,8,Sunny,Rainy
11.79,76.46,67.99,0.0,998.58,7,3,2,Rainy,Rainy
1.67,79.84,56.47,0.26,981.54,17,1,11,Rainy,Sunny
41.74,40.9,21.19,0.0,1012.75,23,1,5,Sunny,Sunny
50.0,47.81,19.47,0.0,1009.11,7,0,6,Sunny,Sunny
7.45,81.36,15.87,0.0,1000.47,22,5,11,Cloudy,Cloudy
8.48,97.1,51.0,0.16,998.21,11,1,12,Rainy,Rainy
13.6,92.26,82.1,0.98,993.09,16,0,4,Rainy,Sunny
37.64,66.15,26.51,0.0,1001.99,3,2,6,Cloudy,Cloudy
41.42,49.87,0.01,8.67,1022.2,11,6,4,Sunny,Cloudy
20.01,77.11,21.85,3.32,1008.0,12,3,1,Cloudy,Rainy
47.39,32.87,0.26,5.31,1012.52,11,5,7,Sunny,Cloudy
1.76,69.13,49.61,0.53,995.96,16,6,10,Rainy,Rainy
42.19,45.02,9.65,5.02,1012.27,16,6,5,Sunny,Sunny
20.35,82.58,54.08,0.32,991.98,8,2,8,Rainy,Rainy
19.97,65.51,36.9,2.0,1011.87,9,1,12,Cloudy,Rainy
38.39,68.37,8.93,0.0,1002.83,7,1,6,Cloudy,Sunny
10.67,86.14,49.19,0.07,1001.39,8,1,11,Rainy,Rainy
20.29,48.73,33.03,1.39,1002.12,10,4,1,Cloudy,Cloudy
38.96,39.87,20.72,2.44,1028.8,18,1,7,Sunny,Cloudy
0.64,88.45,61.74,0.25,978.64,18,5,1,Rainy,Rainy
22.92,64.47,43.57,1.07,1009.41,17,6,8,Cloudy,Rainy
38.07,40.56,10.81,5.77,1024.3,11,6,10,Sunny,Cloudy
28.22,59.03,47.43,1.82,1018.74,12,5,9,Cloudy,Cloudy
31.35,74.97,27.72,4.24,1003.69,14,6,8,Cloudy,Cloudy
11.26,96.13,73.98,0.0,978.81,7,2,10,Rainy,Cloudy
26.14,41.89,11.87,4.31,1026.36,16,6,11,Sunny,Sunny
24.36,48.82,44.82,1.0,1004.64,9,6,11,Cloudy,Rainy
16.07,98.76,72.54,0.03,1003.43,16,0,6,Rainy,Rainy
24.0,43.89,9.53,4.61,1018.68,17,4,12,Sunny,Sunny
35.86,44.21,3.85,7.65,1013.46,14,4,9,Sunny,Sunny
29.0,50.67,45.35,4.79,1009.54,12,1,9,Cloudy,Cloudy
38.73,39.8,9.28,8.89,1023.26,11,3,10,Sunny,Rainy
12.18,69.82,44.49,0.0,1000.0,0,3,5,Rainy,Rainy
6.24,76.71,72.81,0.14,986.94,11,0,12,Rainy,Cloudy
41.06,32.78,11.64,0.0,1017.86,3,0,4,Sunny,Sunny
20.79,64.33,30.29,1.1,1011.25,17,3,2,Cloudy,Rainy
28.76,60.78,23.12,0.0,1014.01,2,5,8,Cloudy,Cloudy
34.17,29.65,20.09,1.4,1024.78,18,1,3,Sunny,Sunny
32.92,77.2,42.83,2.09,999.93,17,0,6,Cloudy,Sunny
50.0,41.31,16.04,9.4,1021.29,14,4,6,Sunny,Sunny
20.4,69.43,52.69,0.24,999.36,13,0,7,Rainy,Rainy
19.23,69.59,20.42,1.65,1006.05,16,4,9,Cloudy,Sunny
24.4,81.21,59.78,1.02,980.11,11,1,6,Rainy,Cloudy
28.27,39.89,13.15,4.86,1010.07,17,6,1,Sunny,Sunny
34.6,35.06,17.32,0.0,1012.86,1,2,9,Sunny,Sunny
45.97,39.77,21.03,0.0,1008.72,7,2,5,Sunny,Sunny
32.7,28.46,18.27,0.0,1009.97,7,6,1,Sunny,Rainy
34.54,21.49,9.58,2.29,1017.91,18,5,9,Sunny,Sunny
10.93,94.6,54.77,0.0,994.54,0,4,8,Rainy,Rainy
11.67,66.46,36.46,0.68,1017.36,18,0,1,Cloudy,Cloudy
29.58,44.05,47.29,3.23,1014.45,14,4,4,Cloudy,Cloudy
37.14,81.85,13.78,1.36,1016.5,9,3,5,Cloudy,Cloudy
37.53,13.35,10.79,0.0,1023.33,22,2,4,Sunny,Sunny
32.89,17.92,21.78,6.33,1015.55,16,0,3,Sunny,Sunny
18.91,78.46,79.58,0.89,980.28,10,2,4,Rainy,Sunny
27.03,86.55,62.1,0.66,993.56,10,1,6,Rainy,Rainy
3.26,70.35,79.1,0.0,995.26,4,6,1,Rainy,Cloudy
26.53,48.54,2.47,9.39,1027.91,14,5,11,Sunny,Cloudy
15.74,89.86,79.86,0.0,1004.84,1,0,7,Rainy,Cloudy
15.93,73.44,76.21,1.23,1002.62,14,5,7,Rainy,Rainy
46.63,31.11,19.22,0.0,1006.32,5,0,7,Sunny,Cloudy
11.71,49.64,23.43,0.0,1015.53,21,4,11,Cloudy,Sunny
15.49,70.25,28.89,1.87,1005.58,16,3,12,Cloudy,Rainy
39.19,11.54,0.42,2.56,1016.29,18,5,7,Sunny,Cloudy
27.44,46.69,17.32,4.02,1017.96,14,1,9,Cloudy,Cloudy
35.63,58.36,10.17,2.06,1016.08,9,2,6,Cloudy,Cloudy
21.28,72.58,23.72,0.0,997.62,0,1,4,Cloudy,Sunny
28.54,71.61,37.1,0.0,1016.19,21,1,7,Cloudy,Rainy
21.97,53.45,28.23,0.0,1005.77,19,2,5,Cloudy,Sunny
26.4,37.74,7.38,0.0,1017.83,0,6,11,Sunny,Cloudy
17.26,58.76,39.96,0.0,1003.98,7,0,2,Cloudy,Rainy
44.64,43.05,19.55,10.57,1023.39,12,3,4,Sunny,Cloudy
15.95,48.76,18.04,1.49,1013.37,17,3,2,Cloudy,Cloudy
21.81,50.69,39.07,3.55,998.67,13,3,2,Cloudy,Cloudy
34.02,21.99,5.89,0.0,1027.22,22,5,9,Sunny,Rainy
25.91,53.57,1.45,0.0,1025.76,21,1,10,Sunny,Sunny
17.49,70.79,87.16,1.44,997.56,13,2,8,Rainy,Rainy
11.1,95.92,85.36,0.45,993.52,17,6,6,Rainy,Rainy
6.18,91.92,44.99,0.0,1001.31,0,4,10,Rainy,Sunny
50.0,43.91,18.65,2.74,1020.49,8,3,7,Sunny,Sunny
36.73,54.94,11.25,0.0,1025.56,23,0,4,Sunny,Sunny
17.62,44.3,28.45,0.0,1000.12,0,6,2,Cloudy,Rainy
8.12,77.63,67.78,0.55,993.24,12,5,2,Rainy,Cloudy
39.4,21.67,18.52,2.62,1028.83,18,0,7,Sunny,Sunny
37.3,40.54,12.08,3.96,1011.89,17,1,4,Sunny,Sunny
16.3,65.41,29.17,4.56,1012.96,14,1,11,Cloudy,Sunny
48.54,32.78,6.11,6.87,1029.5,12,6,6,Sunny,Sunny
29.88,51.33,0.87,6.43,1021.4,14,0,11,Sunny,Sunny
34.91,72.18,8.77,4.35,1000.83,12,5,6,Cloudy,Cloudy
32.07,27.22,0.47,0.0,1005.7,19,5,9,Sunny,Rainy
7.01,98.53,89.4,0.03,987.35,17,0,9,Rainy,Rainy
2.62,95.77,42.22,0.57,1005.7,15,4,11,Rainy,Rainy
43.92,14.97,14.32,0.0,1029.8,7,6,8,Sunny,Cloudy
42.69,48.61,19.85,2.84,1005.14,18,4,7,Sunny,Sunny
23.93,93.5,66.51,0.0,1003.39,5,5,6,Rainy,Rainy
2.49,69.9,63.93,1.29,1003.33,12,4,12,Rainy,Rainy
31.21,42.56,23.35,2.49,1003.4,14,2,8,Cloudy,Sunny
17.2,62.57,41.78,2.59,1017.76,10,5,11,Cloudy,Cloudy
-1.64,83.1,64.37,0.48,1003.82,17,2,12,Rainy,Sunny
24.44,76.96,46.74,3.74,1006.43,13,6,9,Cloudy,Rainy
10.43,96.28,85.53,0.09,997.44,18,1,5,Rainy,Rainy
3.69,90.29,89.85,0.0,979.17,3,6,1,Rainy,Rainy
6.32,79.88,76.42,0.0,981.23,23,6,10,Rainy,Rainy
27.01,18.39,8.01,0.0,1008.23,20,5,2,Sunny,Sunny
25.91,66.75,27.13,0.94,1003.32,8,5,11,Cloudy,Cloudy
39.96,37.67,18.09,2.89,1018.66,18,0,4,Sunny,Sunny
13.5,95.52,51.93,0.0,994.28,21,4,5,Rainy,Rainy
21.57,65.17,37.2,0.0,1002.49,20,0,8,Cloudy,Sunny
15.02,87.22,64.35,0.0,996.81,20,4,7,Rainy,Rainy
27.86,61.33,17.04,3.36,1017.63,10,5,3,Cloudy,Cloudy
13.5,85.53,46.75,0.42,981.88,16,0,5,Rainy,Sunny
19.03,46.04,32.85,0.0,1019.76,3,4,1,Cloudy,Rainy
34.61,52.49,36.43,0.0,1011.9,7,5,7,Cloudy,Cloudy
14.55,68.67,37.26,4.39,1014.52,13,5,11,Cloudy,Cloudy
5.09,89.64,74.34,0.09,989.0,16,5,9,Rainy,Rainy
5.8,68.25,95.93,1.27,997.55,11,3,11,Rainy,Cloudy
30.25,64.79,29.85,3.89,1005.42,15,6,7,Cloudy,Cloudy
39.03,48.86,1.76,5.41,1008.78,9,3,3,Sunny,Sunny
-0.05,95.99,43.87,0.0,1001.24,19,5,2,Rainy,Rainy
22.12,87.42,40.99,0.44,993.14,14,1,6,Rainy,Rainy
12.71,85.27,84.32,0.0,997.31,7,5,2,Rainy,Rainy
31.41,19.53,11.8,5.15,1017.04,13,2,10,Sunny,Sunny
30.89,24.52,9.34,0.0,1008.64,23,5,3,Sunny,Cloudy
16.98,90.74,90.77,1.16,980.43,14,3,8,Rainy,Rainy
27.85,38.98,2.23,0.0,1016.95,0,0,2,Sunny,Sunny
7.75,42.29,8.37,0.0,998.71,21,1,11,Cloudy,Sunny
43.09,45.22,14.16,6.49,1013.16,15,5,5,Sunny,Rainy
15.7,73.96,73.11,0.0,1008.33,7,4,9,Rainy,Cloudy
44.68,50.42,16.49,7.32,1010.7,12,5,4,Sunny,Sunny
19.56,53.05,26.51,0.0,1001.12,5,5,12,Cloudy,Cloudy
37.06,67.65,35.78,1.81,1000.39,12,5,7,Cloudy,Rainy
23.82,23.52,11.29,5.44,1012.94,16,0,12,Sunny,Sunny
33.54,32.82,11.05,7.16,1020.26,13,4,10,Sunny,Sunny
20.98,48.64,44.35,2.38,998.58,10,2,1,Cloudy,Cloudy
22.42,73.21,45.09,0.0,999.48,7,5,5,Rainy,Sunny
39.07,38.3,7.52,0.0,1018.24,19,0,8,Sunny,Sunny
23.68,53.6,7.03,4.98,1007.33,16,4,12,Sunny,Rainy
46.56,41.87,0.12,2.78,1029.83,8,3,5,Sunny,Rainy
24.04,97.13,83.17,0.29,984.9,11,6,6,Rainy,Rainy
34.39,53.84,15.25,6.22,1019.04,12,3,11,Sunny,Sunny
21.44,89.72,51.49,0.0,987.28,3,5,5,Rainy,Rainy
25.93,86.05,92.4,0.04,986.58,9,6,7,Rainy,Rainy
31.04,26.17,0.08,10.08,1024.54,11,5,1,Sunny,Cloudy
43.13,34.17,12.51,3.66,1018.19,9,0,3,Sunny,Sunny
40.66,20.32,3.47,0.0,1020.69,19,2,5,Sunny,Rainy
-1.61,75.66,82.78,0.0,987.18,22,5,11,Rainy,Rainy
4.07,76.48,86.9,1.42,991.32,12,1,12,Rainy,Rainy
30.92,44.01,8.44,0.0,1018.29,2,4,7,Cloudy,Cloudy
11.42,96.65,56.48,0.17,988.29,9,4,2,Rainy,Rainy
44.65,15.97,1.88,5.26,1012.55,15,0,6,Sunny,Sunny
13.67,76.09,62.12,0.02,1003.71,18,6,5,Rainy,Cloudy
38.66,68.59,16.47,1.13,997.47,9,5,4,Cloudy,Cloudy
8.43,70.22,51.86,0.07,1002.69,16,3,9,Rainy,Sunny
33.2,30.15,12.84,6.18,1029.27,10,1,12,Sunny,Cloudy
12.24,87.5,92.84,0.64,975.82,15,5,3,Rainy,Rainy
26.85,65.37,26.48,0.0,998.8,1,2,4,Cloudy,Sunny
33.25,39.93,5.87,10.49,1007.93,12,4,11,Sunny,Sunny
25.36,34.59,3.31,2.06,1010.44,18,3,1,Sunny,Sunny
27.12,47.22,14.75,6.52,1027.36,13,3,11,Sunny,Sunny
18.65,64.45,45.18,0.0,1001.81,21,4,9,Cloudy,Cloudy
49.66,20.69,10.15,10.82,1009.86,13,6,5,Sunny,Cloudy
17.06,86.46,56.06,0.0,1006.21,22,4,7,Rainy,Rainy
37.64,54.49,38.18,4.33,1000.94,11,2,5,Cloudy,Sunny
24.61,92.56,72.22,0.11,996.7,8,0,7,Rainy,Rainy
14.21,63.26,8.04,0.91,1011.01,17,4,11,Cloudy,Sunny
26.13,81.89,40.42,0.0,1006.21,7,5,9,Cloudy,Cloudy
13.51,89.53,98.88,0.0,978.83,7,4,2,Rainy,Rainy
17.53,46.89,43.65,0.0,1008.13,21,3,2,Cloudy,Sunny
16.44,71.74,16.63,0.0,999.43,21,3,12,Cloudy,Cloudy
28.7,45.59,21.64,1.7,1000.26,17,0,6,Cloudy,Cloudy
32.89,77.06,15.05,1.84,1012.14,13,6,4,Cloudy,Cloudy
27.33,67.93,21.31,4.33,1019.0,15,5,3,Cloudy,Cloudy
11.16,59.84,24.3,2.0,1011.53,17,1,1,Cloudy,Cloudy
15.31,86.46,87.29,0.0,985.67,2,2,8,Rainy,Rainy
46.77,53.12,7.47,6.56,1015.04,10,0,4,Sunny,Rainy
22.13,81.67,95.46,0.0,979.03,4,6,5,Rainy,Rainy
24.22,68.04,47.77,0.57,1004.14,10,1,4,Rainy,Cloudy
14.28,68.17,84.88,0.34,975.09,9,3,3,Rainy,Rainy
3.69,86.23,83.93,0.0,978.25,2,5,12,Rainy,Cloudy
15.42,98.75,58.45,0.98,990.77,13,0,9,Rainy,Rainy
23.5,46.37,48.03,0.0,1018.31,7,6,1,Cloudy,Sunny
49.75,30.72,12.98,6.86,1009.93,11,0,6,Sunny,Cloudy
43.0,13.13,12.86,7.31,1020.19,12,4,8,Sunny,Sunny
8.64,92.08,73.85,0.8,986.6,12,1,11,Rainy,Rainy
17.3,54.4,17.12,1.82,1001.63,11,5,11,Cloudy,Cloudy
21.3,68.56,77.09,0.01,997.91,16,2,5,Rainy,Cloudy
10.5,84.04,92.95,0.73,1001.23,16,0,9,Rainy,Rainy
29.3,24.0,18.35,7.83,1016.6,14,0,11,Sunny,Sunny
25.03,73.35,39.3,2.64,1011.85,15,3,8,Cloudy,Rainy
-0.79,73.32,79.32,0.63,1004.03,17,5,1,Rainy,Rainy
18.39,54.71,14.0,1.56,1014.78,16,4,2,Cloudy,Sunny
-1.07,95.36,87.42,0.0,984.97,23,2,11,Rainy,Rainy
5.93,91.58,58.89,0.0,1001.72,20,1,10,Rainy,Rainy
21.18,87.63,47.27,0.0,994.88,7,0,7,Rainy,Rainy
35.23,54.78,1.66,11.42,1028.41,12,1,2,Sunny,Sunny
16.82,81.41,86.53,0.0,978.41,0,4,6,Rainy,Rainy
